time,vehicle_id,scenario,position_x,position_z,speed,lane_id,behavior_state,lateral_error,heading_error,target_speed,collision_risk,ttc,event_type
12.5,stanley_40,lka_test,63.368,117.2159,11.1111,curve_0,LaneKeeping,-0.0218,1.3467,11.1111,0.0,,
12.52,stanley_40,lka_test,63.5541,117.3373,11.1111,curve_0,LaneKeeping,-0.0265,1.2231,11.1111,0.0,,
12.54,stanley_40,lka_test,63.7405,117.4583,11.1111,curve_0,LaneKeeping,-0.0308,1.107,11.1111,0.0,,
12.56,stanley_40,lka_test,63.9271,117.5789,11.1111,curve_0,LaneKeeping,-0.0347,0.9978,11.1111,0.0,,
12.58,stanley_40,lka_test,64.1139,117.6992,11.1111,curve_0,LaneKeeping,-0.0382,0.8954,11.1111,0.0,,
12.6,stanley_40,lka_test,64.301,117.8192,11.1111,curve_0,LaneKeeping,-0.0413,0.7994,11.1111,0.0,,
12.62,stanley_40,lka_test,64.4882,117.939,11.1111,curve_0,LaneKeeping,-0.044,0.7095,11.1111,0.0,,
12.64,stanley_40,lka_test,64.6756,118.0584,11.1111,curve_0,LaneKeeping,-0.0464,0.6254,11.1111,0.0,,
12.66,stanley_40,lka_test,64.8631,118.1776,11.1111,curve_0,LaneKeeping,-0.0486,0.5468,11.1111,0.0,,
12.68,stanley_40,lka_test,65.0509,118.2965,11.1111,curve_0,LaneKeeping,-0.0504,0.4735,11.1111,0.0,,
12.7,stanley_40,lka_test,65.2387,118.4152,11.1111,curve_0,LaneKeeping,-0.052,0.4051,11.1111,0.0,,
12.72,stanley_40,lka_test,65.4267,118.5337,11.1111,curve_0,LaneKeeping,-0.0533,0.3414,11.1111,0.0,,
12.74,stanley_40,lka_test,65.6148,118.652,11.1111,curve_0,LaneKeeping,-0.0544,0.2822,11.1111,0.0,,
12.76,stanley_40,lka_test,65.803,118.7702,11.1111,curve_0,LaneKeeping,-0.0553,0.2272,11.1111,0.0,,
12.78,stanley_40,lka_test,65.9914,118.8881,11.1111,curve_0,LaneKeeping,-0.0559,0.1762,11.1111,0.0,,
12.8,stanley_40,lka_test,66.1798,119.0059,11.1111,curve_0,LaneKeeping,-0.0045,1.766,11.1111,0.0,,
12.82,stanley_40,lka_test,66.3685,119.1233,11.1111,curve_0,LaneKeeping,-0.0107,1.618,11.1111,0.0,,
12.84,stanley_40,lka_test,66.5575,119.2401,11.1111,curve_0,LaneKeeping,-0.0165,1.4786,11.1111,0.0,,
12.86,stanley_40,lka_test,66.7468,119.3566,11.1111,curve_0,LaneKeeping,-0.0217,1.3472,11.1111,0.0,,
12.88,stanley_40,lka_test,66.9363,119.4726,11.1111,curve_0,LaneKeeping,-0.0264,1.2236,11.1111,0.0,,
12.9,stanley_40,lka_test,67.1261,119.5882,11.1111,curve_0,LaneKeeping,-0.0307,1.1075,11.1111,0.0,,
12.92,stanley_40,lka_test,67.3161,119.7035,11.1111,curve_0,LaneKeeping,-0.0346,0.9983,11.1111,0.0,,
12.94,stanley_40,lka_test,67.5063,119.8184,11.1111,curve_0,LaneKeeping,-0.0381,0.8959,11.1111,0.0,,
12.96,stanley_40,lka_test,67.6967,119.933,11.1111,curve_0,LaneKeeping,-0.0412,0.8,11.1111,0.0,,
12.98,stanley_40,lka_test,67.8872,120.0473,11.1111,curve_0,LaneKeeping,-0.0439,0.7101,11.1111,0.0,,
13.0,stanley_40,lka_test,68.078,120.1614,11.1111,curve_0,LaneKeeping,-0.0464,0.6259,11.1111,0.0,,
13.02,stanley_40,lka_test,68.2689,120.2752,11.1111,curve_0,LaneKeeping,-0.0485,0.5473,11.1111,0.0,,
13.04,stanley_40,lka_test,68.4599,120.3887,11.1111,curve_0,LaneKeeping,-0.0503,0.474,11.1111,0.0,,
13.06,stanley_40,lka_test,68.6511,120.502,11.1111,curve_0,LaneKeeping,-0.0519,0.4056,11.1111,0.0,,
13.08,stanley_40,lka_test,68.8424,120.6151,11.1111,curve_0,LaneKeeping,-0.0532,0.3419,11.1111,0.0,,
13.1,stanley_40,lka_test,69.0338,120.728,11.1111,curve_0,LaneKeeping,-0.0543,0.2826,11.1111,0.0,,
13.12,stanley_40,lka_test,69.2253,120.8407,11.1111,curve_0,LaneKeeping,-0.0552,0.2276,11.1111,0.0,,
13.14,stanley_40,lka_test,69.4169,120.9532,11.1111,curve_0,LaneKeeping,-0.0559,0.1767,11.1111,0.0,,
13.16,stanley_40,lka_test,69.6086,121.0656,11.1111,curve_0,LaneKeeping,-0.0044,1.7665,11.1111,0.0,,
13.18,stanley_40,lka_test,69.8006,121.1775,11.1111,curve_0,LaneKeeping,-0.0107,1.6185,11.1111,0.0,,
13.2,stanley_40,lka_test,69.9929,121.2889,11.1111,curve_0,LaneKeeping,-0.0164,1.479,11.1111,0.0,,
13.22,stanley_40,lka_test,70.1854,121.3999,11.1111,curve_0,LaneKeeping,-0.0216,1.3477,11.1111,0.0,,
13.24,stanley_40,lka_test,70.3782,121.5104,11.1111,curve_0,LaneKeeping,-0.0264,1.2241,11.1111,0.0,,
13.26,stanley_40,lka_test,70.5712,121.6206,11.1111,curve_0,LaneKeeping,-0.0307,1.108,11.1111,0.0,,
13.28,stanley_40,lka_test,70.7644,121.7304,11.1111,curve_0,LaneKeeping,-0.0345,0.9988,11.1111,0.0,,
13.3,stanley_40,lka_test,70.9578,121.8398,11.1111,curve_0,LaneKeeping,-0.038,0.8965,11.1111,0.0,,
13.32,stanley_40,lka_test,71.1514,121.949,11.1111,curve_0,LaneKeeping,-0.0411,0.8005,11.1111,0.0,,
13.34,stanley_40,lka_test,71.3451,122.0578,11.1111,curve_0,LaneKeeping,-0.0439,0.7106,11.1111,0.0,,
13.36,stanley_40,lka_test,71.539,122.1663,11.1111,curve_0,LaneKeeping,-0.0463,0.6264,11.1111,0.0,,
13.38,stanley_40,lka_test,71.7331,122.2746,11.1111,curve_0,LaneKeeping,-0.0484,0.5478,11.1111,0.0,,
13.4,stanley_40,lka_test,71.9273,122.3826,11.1111,curve_0,LaneKeeping,-0.0503,0.4745,11.1111,0.0,,
13.42,stanley_40,lka_test,72.1216,122.4904,11.1111,curve_0,LaneKeeping,-0.0518,0.4061,11.1111,0.0,,
13.44,stanley_40,lka_test,72.3161,122.598,11.1111,curve_0,LaneKeeping,-0.0532,0.3424,11.1111,0.0,,
13.46,stanley_40,lka_test,72.5106,122.7054,11.1111,curve_0,LaneKeeping,-0.0543,0.2831,11.1111,0.0,,
13.48,stanley_40,lka_test,72.7053,122.8126,11.1111,curve_0,LaneKeeping,-0.0551,0.2281,11.1111,0.0,,
13.5,stanley_40,lka_test,72.9,122.9196,11.1111,curve_0,LaneKeeping,-0.0558,0.1771,11.1111,0.0,,
13.52,stanley_40,lka_test,73.0949,123.0265,11.1111,curve_0,LaneKeeping,-0.0043,1.767,11.1111,0.0,,
13.54,stanley_40,lka_test,73.29,123.1328,11.1111,curve_0,LaneKeeping,-0.0106,1.619,11.1111,0.0,,
13.56,stanley_40,lka_test,73.4854,123.2387,11.1111,curve_0,LaneKeeping,-0.0163,1.4795,11.1111,0.0,,
13.58,stanley_40,lka_test,73.681,123.3441,11.1111,curve_0,LaneKeeping,-0.0215,1.3482,11.1111,0.0,,
13.6,stanley_40,lka_test,73.8768,123.4491,11.1111,curve_0,LaneKeeping,-0.0263,1.2246,11.1111,0.0,,
13.62,stanley_40,lka_test,74.0729,123.5538,11.1111,curve_0,LaneKeeping,-0.0306,1.1085,11.1111,0.0,,
13.64,stanley_40,lka_test,74.2691,123.658,11.1111,curve_0,LaneKeeping,-0.0345,0.9994,11.1111,0.0,,
13.66,stanley_40,lka_test,74.4656,123.7619,11.1111,curve_0,LaneKeeping,-0.0379,0.897,11.1111,0.0,,
13.68,stanley_40,lka_test,74.6622,123.8654,11.1111,curve_0,LaneKeeping,-0.041,0.801,11.1111,0.0,,
13.7,stanley_40,lka_test,74.859,123.9687,11.1111,curve_0,LaneKeeping,-0.0438,0.7111,11.1111,0.0,,
13.72,stanley_40,lka_test,75.0559,124.0716,11.1111,curve_0,LaneKeeping,-0.0462,0.6269,11.1111,0.0,,
13.74,stanley_40,lka_test,75.253,124.1743,11.1111,curve_0,LaneKeeping,-0.0484,0.5483,11.1111,0.0,,
13.76,stanley_40,lka_test,75.4502,124.2768,11.1111,curve_0,LaneKeeping,-0.0502,0.475,11.1111,0.0,,
13.78,stanley_40,lka_test,75.6475,124.379,11.1111,curve_0,LaneKeeping,-0.0518,0.4065,11.1111,0.0,,
13.8,stanley_40,lka_test,75.845,124.481,11.1111,curve_0,LaneKeeping,-0.0531,0.3428,11.1111,0.0,,
13.82,stanley_40,lka_test,76.0425,124.5827,11.1111,curve_0,LaneKeeping,-0.0542,0.2836,11.1111,0.0,,
13.84,stanley_40,lka_test,76.2401,124.6843,11.1111,curve_0,LaneKeeping,-0.0551,0.2286,11.1111,0.0,,
13.86,stanley_40,lka_test,76.4379,124.7857,11.1111,curve_0,LaneKeeping,-0.0558,0.1776,11.1111,0.0,,
13.88,stanley_40,lka_test,76.6357,124.887,11.1111,curve_0,LaneKeeping,-0.0042,1.7674,11.1111,0.0,,
13.9,stanley_40,lka_test,76.8338,124.9877,11.1111,curve_0,LaneKeeping,-0.0105,1.6195,11.1111,0.0,,
13.92,stanley_40,lka_test,77.0321,125.088,11.1111,curve_0,LaneKeeping,-0.0162,1.48,11.1111,0.0,,
13.94,stanley_40,lka_test,77.2306,125.1878,11.1111,curve_0,LaneKeeping,-0.0215,1.3487,11.1111,0.0,,
13.96,stanley_40,lka_test,77.4294,125.2872,11.1111,curve_0,LaneKeeping,-0.0262,1.2251,11.1111,0.0,,
13.98,stanley_40,lka_test,77.6284,125.3861,11.1111,curve_0,LaneKeeping,-0.0305,1.109,11.1111,0.0,,
14.0,stanley_40,lka_test,77.8275,125.4847,11.1111,curve_0,LaneKeeping,-0.0344,0.9999,11.1111,0.0,,
14.02,stanley_40,lka_test,78.0269,125.5829,11.1111,curve_0,LaneKeeping,-0.0379,0.8975,11.1111,0.0,,
14.04,stanley_40,lka_test,78.2264,125.6808,11.1111,curve_0,LaneKeeping,-0.041,0.8015,11.1111,0.0,,
14.06,stanley_40,lka_test,78.426,125.7784,11.1111,curve_0,LaneKeeping,-0.0437,0.7116,11.1111,0.0,,
14.08,stanley_40,lka_test,78.6258,125.8757,11.1111,curve_0,LaneKeeping,-0.0462,0.6274,11.1111,0.0,,
14.1,stanley_40,lka_test,78.8257,125.9728,11.1111,curve_0,LaneKeeping,-0.0483,0.5488,11.1111,0.0,,
14.12,stanley_40,lka_test,79.0258,126.0695,11.1111,curve_0,LaneKeeping,-0.0501,0.4755,11.1111,0.0,,
14.14,stanley_40,lka_test,79.2259,126.166,11.1111,curve_0,LaneKeeping,-0.0517,0.407,11.1111,0.0,,
14.16,stanley_40,lka_test,79.4262,126.2623,11.1111,curve_0,LaneKeeping,-0.053,0.3433,11.1111,0.0,,
14.18,stanley_40,lka_test,79.6266,126.3584,11.1111,curve_0,LaneKeeping,-0.0542,0.2841,11.1111,0.0,,
14.2,stanley_40,lka_test,79.827,126.4543,11.1111,curve_0,LaneKeeping,-0.055,0.2291,11.1111,0.0,,
14.22,stanley_40,lka_test,80.0276,126.5501,11.1111,curve_0,LaneKeeping,-0.0557,0.1781,11.1111,0.0,,
14.24,stanley_40,lka_test,80.2282,126.6456,11.1111,curve_0,LaneKeeping,-0.0041,1.7679,11.1111,0.0,,
14.26,stanley_40,lka_test,80.4291,126.7407,11.1111,curve_0,LaneKeeping,-0.0104,1.6199,11.1111,0.0,,
14.28,stanley_40,lka_test,80.6302,126.8352,11.1111,curve_0,LaneKeeping,-0.0161,1.4805,11.1111,0.0,,
14.3,stanley_40,lka_test,80.8315,126.9293,11.1111,curve_0,LaneKeeping,-0.0214,1.3492,11.1111,0.0,,
14.32,stanley_40,lka_test,81.033,127.023,11.1111,curve_0,LaneKeeping,-0.0261,1.2256,11.1111,0.0,,
14.34,stanley_40,lka_test,81.2347,127.1162,11.1111,curve_0,LaneKeeping,-0.0304,1.1095,11.1111,0.0,,
14.36,stanley_40,lka_test,81.4366,127.2091,11.1111,curve_0,LaneKeeping,-0.0343,1.0004,11.1111,0.0,,
14.38,stanley_40,lka_test,81.6387,127.3016,11.1111,curve_0,LaneKeeping,-0.0378,0.898,11.1111,0.0,,
14.4,stanley_40,lka_test,81.8409,127.3937,11.1111,curve_0,LaneKeeping,-0.0409,0.802,11.1111,0.0,,
14.42,stanley_40,lka_test,82.0433,127.4856,11.1111,curve_0,LaneKeeping,-0.0437,0.7121,11.1111,0.0,,
14.44,stanley_40,lka_test,82.2457,127.5771,11.1111,curve_0,LaneKeeping,-0.0461,0.628,11.1111,0.0,,
14.46,stanley_40,lka_test,82.4484,127.6684,11.1111,curve_0,LaneKeeping,-0.0482,0.5493,11.1111,0.0,,
14.48,stanley_40,lka_test,82.6511,127.7594,11.1111,curve_0,LaneKeeping,-0.0501,0.4759,11.1111,0.0,,
14.5,stanley_40,lka_test,82.8539,127.8502,11.1111,curve_0,LaneKeeping,-0.0517,0.4075,11.1111,0.0,,
14.52,stanley_40,lka_test,83.0569,127.9407,11.1111,curve_0,LaneKeeping,-0.053,0.3438,11.1111,0.0,,
14.54,stanley_40,lka_test,83.2599,128.0311,11.1111,curve_0,LaneKeeping,-0.0541,0.2846,11.1111,0.0,,
14.56,stanley_40,lka_test,83.463,128.1212,11.1111,curve_0,LaneKeeping,-0.055,0.2295,11.1111,0.0,,
14.58,stanley_40,lka_test,83.6662,128.2112,11.1111,curve_0,LaneKeeping,-0.0557,0.1785,11.1111,0.0,,
14.6,stanley_40,lka_test,83.8695,128.3009,11.1111,curve_0,LaneKeeping,-0.004,1.7683,11.1111,0.0,,
14.62,stanley_40,lka_test,84.073,128.3902,11.1111,curve_0,LaneKeeping,-0.0103,1.6204,11.1111,0.0,,
14.64,stanley_40,lka_test,84.2767,128.479,11.1111,curve_0,LaneKeeping,-0.0161,1.481,11.1111,0.0,,
14.66,stanley_40,lka_test,84.4807,128.5673,11.1111,curve_0,LaneKeeping,-0.0213,1.3497,11.1111,0.0,,
14.68,stanley_40,lka_test,84.6848,128.6551,11.1111,curve_0,LaneKeeping,-0.026,1.2261,11.1111,0.0,,
14.7,stanley_40,lka_test,84.8891,128.7426,11.1111,curve_0,LaneKeeping,-0.0304,1.11,11.1111,0.0,,
14.72,stanley_40,lka_test,85.0935,128.8296,11.1111,curve_0,LaneKeeping,-0.0342,1.0009,11.1111,0.0,,
14.74,stanley_40,lka_test,85.2981,128.9163,11.1111,curve_0,LaneKeeping,-0.0377,0.8985,11.1111,0.0,,
14.76,stanley_40,lka_test,85.5029,129.0027,11.1111,curve_0,LaneKeeping,-0.0408,0.8025,11.1111,0.0,,
14.78,stanley_40,lka_test,85.7078,129.0887,11.1111,curve_0,LaneKeeping,-0.0436,0.7126,11.1111,0.0,,
14.8,stanley_40,lka_test,85.9128,129.1744,11.1111,curve_0,LaneKeeping,-0.046,0.6285,11.1111,0.0,,
14.82,stanley_40,lka_test,86.1179,129.2599,11.1111,curve_0,LaneKeeping,-0.0482,0.5498,11.1111,0.0,,
14.84,stanley_40,lka_test,86.3232,129.3451,11.1111,curve_0,LaneKeeping,-0.05,0.4764,11.1111,0.0,,
14.86,stanley_40,lka_test,86.5285,129.43,11.1111,curve_0,LaneKeeping,-0.0516,0.408,11.1111,0.0,,
14.88,stanley_40,lka_test,86.734,129.5147,11.1111,curve_0,LaneKeeping,-0.0529,0.3443,11.1111,0.0,,
14.9,stanley_40,lka_test,86.9395,129.5992,11.1111,curve_0,LaneKeeping,-0.054,0.285,11.1111,0.0,,
14.92,stanley_40,lka_test,87.1451,129.6835,11.1111,curve_0,LaneKeeping,-0.0549,0.23,11.1111,0.0,,
14.94,stanley_40,lka_test,87.3508,129.7676,11.1111,curve_0,LaneKeeping,-0.0556,0.179,11.1111,0.0,,
14.96,stanley_40,lka_test,87.5566,129.8516,11.1111,curve_0,LaneKeeping,-0.0039,1.7688,11.1111,0.0,,
14.98,stanley_40,lka_test,87.7625,129.935,11.1111,curve_0,LaneKeeping,-0.0102,1.6209,11.1111,0.0,,
15.0,stanley_40,lka_test,87.9687,130.0179,11.1111,curve_0,LaneKeeping,-0.016,1.4814,11.1111,0.0,,
15.02,stanley_40,lka_test,88.1751,130.1004,11.1111,curve_0,LaneKeeping,-0.0212,1.3501,11.1111,0.0,,
15.04,stanley_40,lka_test,88.3816,130.1824,11.1111,curve_0,LaneKeeping,-0.026,1.2266,11.1111,0.0,,
15.06,stanley_40,lka_test,88.5883,130.2639,11.1111,curve_0,LaneKeeping,-0.0303,1.1105,11.1111,0.0,,
15.08,stanley_40,lka_test,88.7952,130.3451,11.1111,curve_0,LaneKeeping,-0.0342,1.0014,11.1111,0.0,,
15.1,stanley_40,lka_test,89.0022,130.4259,11.1111,curve_0,LaneKeeping,-0.0376,0.899,11.1111,0.0,,
15.12,stanley_40,lka_test,89.2093,130.5064,11.1111,curve_0,LaneKeeping,-0.0408,0.803,11.1111,0.0,,
15.14,stanley_40,lka_test,89.4166,130.5866,11.1111,curve_0,LaneKeeping,-0.0435,0.7131,11.1111,0.0,,
15.16,stanley_40,lka_test,89.624,130.6664,11.1111,curve_0,LaneKeeping,-0.046,0.629,11.1111,0.0,,
15.18,stanley_40,lka_test,89.8315,130.7459,11.1111,curve_0,LaneKeeping,-0.0481,0.5503,11.1111,0.0,,
15.2,stanley_40,lka_test,90.0391,130.8252,11.1111,curve_0,LaneKeeping,-0.05,0.4769,11.1111,0.0,,
15.22,stanley_40,lka_test,90.2468,130.9043,11.1111,curve_0,LaneKeeping,-0.0515,0.4085,11.1111,0.0,,
15.24,stanley_40,lka_test,90.4545,130.9831,11.1111,curve_0,LaneKeeping,-0.0529,0.3448,11.1111,0.0,,
15.26,stanley_40,lka_test,90.6624,131.0617,11.1111,curve_0,LaneKeeping,-0.054,0.2855,11.1111,0.0,,
15.28,stanley_40,lka_test,90.8703,131.1401,11.1111,curve_0,LaneKeeping,-0.0549,0.2305,11.1111,0.0,,
15.3,stanley_40,lka_test,91.0783,131.2183,11.1111,curve_0,LaneKeeping,-0.0556,0.1795,11.1111,0.0,,
15.32,stanley_40,lka_test,91.2864,131.2963,11.1111,curve_0,LaneKeeping,-0.0039,1.7693,11.1111,0.0,,
15.34,stanley_40,lka_test,91.4947,131.3738,11.1111,curve_0,LaneKeeping,-0.0102,1.6213,11.1111,0.0,,
15.36,stanley_40,lka_test,91.7031,131.4508,11.1111,curve_0,LaneKeeping,-0.0159,1.4819,11.1111,0.0,,
15.38,stanley_40,lka_test,91.9118,131.5273,11.1111,curve_0,LaneKeeping,-0.0211,1.3506,11.1111,0.0,,
15.4,stanley_40,lka_test,92.1206,131.6034,11.1111,curve_0,LaneKeeping,-0.0259,1.2271,11.1111,0.0,,
15.42,stanley_40,lka_test,92.3295,131.679,11.1111,curve_0,LaneKeeping,-0.0302,1.111,11.1111,0.0,,
15.44,stanley_40,lka_test,92.5386,131.7543,11.1111,curve_0,LaneKeeping,-0.0341,1.0019,11.1111,0.0,,
15.46,stanley_40,lka_test,92.7479,131.8291,11.1111,curve_0,LaneKeeping,-0.0376,0.8995,11.1111,0.0,,
15.48,stanley_40,lka_test,92.9572,131.9037,11.1111,curve_0,LaneKeeping,-0.0407,0.8035,11.1111,0.0,,
15.5,stanley_40,lka_test,93.1667,131.9779,11.1111,curve_0,LaneKeeping,-0.0435,0.7136,11.1111,0.0,,
15.52,stanley_40,lka_test,93.3763,132.0517,11.1111,curve_0,LaneKeeping,-0.0459,0.6295,11.1111,0.0,,
15.54,stanley_40,lka_test,93.5859,132.1253,11.1111,curve_0,LaneKeeping,-0.048,0.5508,11.1111,0.0,,
15.56,stanley_40,lka_test,93.7957,132.1987,11.1111,curve_0,LaneKeeping,-0.0499,0.4774,11.1111,0.0,,
15.58,stanley_40,lka_test,94.0056,132.2717,11.1111,curve_0,LaneKeeping,-0.0515,0.409,11.1111,0.0,,
15.6,stanley_40,lka_test,94.2155,132.3446,11.1111,curve_0,LaneKeeping,-0.0528,0.3453,11.1111,0.0,,
15.62,stanley_40,lka_test,94.4255,132.4172,11.1111,curve_0,LaneKeeping,-0.0539,0.286,11.1111,0.0,,
15.64,stanley_40,lka_test,94.6356,132.4896,11.1111,curve_0,LaneKeeping,-0.0548,0.231,11.1111,0.0,,
15.66,stanley_40,lka_test,94.8458,132.5619,11.1111,curve_0,LaneKeeping,-0.0555,0.1799,11.1111,0.0,,
15.68,stanley_40,lka_test,95.056,132.6339,11.1111,curve_0,LaneKeeping,-0.0038,1.7697,11.1111,0.0,,
15.7,stanley_40,lka_test,95.2664,132.7054,11.1111,curve_0,LaneKeeping,-0.0101,1.6218,11.1111,0.0,,
15.72,stanley_40,lka_test,95.477,132.7765,11.1111,curve_0,LaneKeeping,-0.0158,1.4824,11.1111,0.0,,
15.74,stanley_40,lka_test,95.6877,132.847,11.1111,curve_0,LaneKeeping,-0.0211,1.3511,11.1111,0.0,,
15.76,stanley_40,lka_test,95.8986,132.917,11.1111,curve_0,LaneKeeping,-0.0258,1.2276,11.1111,0.0,,
15.78,stanley_40,lka_test,96.1096,132.9867,11.1111,curve_0,LaneKeeping,-0.0301,1.1115,11.1111,0.0,,
15.8,stanley_40,lka_test,96.3208,133.0559,11.1111,curve_0,LaneKeeping,-0.034,1.0024,11.1111,0.0,,
15.82,stanley_40,lka_test,96.5321,133.1248,11.1111,curve_0,LaneKeeping,-0.0375,0.9,11.1111,0.0,,
15.84,stanley_40,lka_test,96.7435,133.1933,11.1111,curve_0,LaneKeeping,-0.0406,0.804,11.1111,0.0,,
15.86,stanley_40,lka_test,96.955,133.2615,11.1111,curve_0,LaneKeeping,-0.0434,0.7141,11.1111,0.0,,
15.88,stanley_40,lka_test,97.1666,133.3294,11.1111,curve_0,LaneKeeping,-0.0458,0.63,11.1111,0.0,,
15.9,stanley_40,lka_test,97.3783,133.3969,11.1111,curve_0,LaneKeeping,-0.048,0.5513,11.1111,0.0,,
15.92,stanley_40,lka_test,97.5901,133.4642,11.1111,curve_0,LaneKeeping,-0.0498,0.4779,11.1111,0.0,,
15.94,stanley_40,lka_test,97.8019,133.5313,11.1111,curve_0,LaneKeeping,-0.0514,0.4095,11.1111,0.0,,
15.96,stanley_40,lka_test,98.0139,133.5981,11.1111,curve_0,LaneKeeping,-0.0528,0.3457,11.1111,0.0,,
15.98,stanley_40,lka_test,98.2259,133.6647,11.1111,curve_0,LaneKeeping,-0.0539,0.2865,11.1111,0.0,,
16.0,stanley_40,lka_test,98.4379,133.7311,11.1111,curve_0,LaneKeeping,-0.0548,0.2314,11.1111,0.0,,
16.02,stanley_40,lka_test,98.6501,133.7973,11.1111,curve_0,LaneKeeping,-0.0555,0.1804,11.1111,0.0,,
16.04,stanley_40,lka_test,98.8623,133.8633,11.1111,curve_0,LaneKeeping,-0.0037,1.7702,11.1111,0.0,,
16.06,stanley_40,lka_test,99.0746,133.9288,11.1111,curve_0,LaneKeeping,-0.01,1.6223,11.1111,0.0,,
16.08,stanley_40,lka_test,99.2871,133.9938,11.1111,curve_0,LaneKeeping,-0.0157,1.4829,11.1111,0.0,,
16.1,stanley_40,lka_test,99.4998,134.0583,11.1111,curve_0,LaneKeeping,-0.021,1.3516,11.1111,0.0,,
16.12,stanley_40,lka_test,99.7126,134.1223,11.1111,curve_0,LaneKeeping,-0.0257,1.2281,11.1111,0.0,,
16.14,stanley_40,lka_test,99.9255,134.1859,11.1111,curve_0,LaneKeeping,-0.0301,1.1119,11.1111,0.0,,
16.16,stanley_40,lka_test,100.1386,134.2491,11.1111,curve_0,LaneKeeping,-0.0339,1.0029,11.1111,0.0,,
16.18,stanley_40,lka_test,100.3517,134.3119,11.1111,curve_0,LaneKeeping,-0.0374,0.9005,11.1111,0.0,,
16.2,stanley_40,lka_test,100.565,134.3743,11.1111,curve_0,LaneKeeping,-0.0406,0.8045,11.1111,0.0,,
16.22,stanley_40,lka_test,100.7784,134.4364,11.1111,curve_0,LaneKeeping,-0.0433,0.7146,11.1111,0.0,,
16.24,stanley_40,lka_test,100.9918,134.4982,11.1111,curve_0,LaneKeeping,-0.0458,0.6304,11.1111,0.0,,
16.26,stanley_40,lka_test,101.2054,134.5597,11.1111,curve_0,LaneKeeping,-0.0479,0.5518,11.1111,0.0,,
16.28,stanley_40,lka_test,101.419,134.6209,11.1111,curve_0,LaneKeeping,-0.0498,0.4784,11.1111,0.0,,
16.3,stanley_40,lka_test,101.6327,134.6819,11.1111,curve_0,LaneKeeping,-0.0514,0.41,11.1111,0.0,,
16.32,stanley_40,lka_test,101.8464,134.7426,11.1111,curve_0,LaneKeeping,-0.0527,0.3462,11.1111,0.0,,
16.34,stanley_40,lka_test,102.0603,134.8032,11.1111,curve_0,LaneKeeping,-0.0538,0.2869,11.1111,0.0,,
16.36,stanley_40,lka_test,102.2741,134.8635,11.1111,curve_0,LaneKeeping,-0.0547,0.2319,11.1111,0.0,,
16.38,stanley_40,lka_test,102.4881,134.9236,11.1111,curve_0,LaneKeeping,-0.0554,0.1809,11.1111,0.0,,
16.4,stanley_40,lka_test,102.7021,134.9835,11.1111,curve_0,LaneKeeping,-0.0036,1.7706,11.1111,0.0,,
16.42,stanley_40,lka_test,102.9162,135.0429,11.1111,curve_0,LaneKeeping,-0.0099,1.6227,11.1111,0.0,,
16.44,stanley_40,lka_test,103.1305,135.1018,11.1111,curve_0,LaneKeeping,-0.0157,1.4834,11.1111,0.0,,
16.46,stanley_40,lka_test,103.3449,135.1602,11.1111,curve_0,LaneKeeping,-0.0209,1.3521,11.1111,0.0,,
16.48,stanley_40,lka_test,103.5594,135.2181,11.1111,curve_0,LaneKeeping,-0.0257,1.2286,11.1111,0.0,,
16.5,stanley_40,lka_test,103.7741,135.2756,11.1111,curve_0,LaneKeeping,-0.03,1.1124,11.1111,0.0,,
16.52,stanley_40,lka_test,103.9889,135.3326,11.1111,curve_0,LaneKeeping,-0.0339,1.0034,11.1111,0.0,,
16.54,stanley_40,lka_test,104.2037,135.3893,11.1111,curve_0,LaneKeeping,-0.0374,0.901,11.1111,0.0,,
16.56,stanley_40,lka_test,104.4187,135.4457,11.1111,curve_0,LaneKeeping,-0.0405,0.805,11.1111,0.0,,
16.58,stanley_40,lka_test,104.6338,135.5017,11.1111,curve_0,LaneKeeping,-0.0433,0.7151,11.1111,0.0,,
16.6,stanley_40,lka_test,104.8489,135.5573,11.1111,curve_0,LaneKeeping,-0.0457,0.6309,11.1111,0.0,,
16.62,stanley_40,lka_test,105.0641,135.6127,11.1111,curve_0,LaneKeeping,-0.0478,0.5523,11.1111,0.0,,
16.64,stanley_40,lka_test,105.2794,135.6678,11.1111,curve_0,LaneKeeping,-0.0497,0.4789,11.1111,0.0,,
16.66,stanley_40,lka_test,105.4947,135.7227,11.1111,curve_0,LaneKeeping,-0.0513,0.4105,11.1111,0.0,,
16.68,stanley_40,lka_test,105.7101,135.7773,11.1111,curve_0,LaneKeeping,-0.0526,0.3467,11.1111,0.0,,
16.7,stanley_40,lka_test,105.9256,135.8317,11.1111,curve_0,LaneKeeping,-0.0538,0.2874,11.1111,0.0,,
16.72,stanley_40,lka_test,106.1411,135.8858,11.1111,curve_0,LaneKeeping,-0.0547,0.2324,11.1111,0.0,,
16.74,stanley_40,lka_test,106.3567,135.9398,11.1111,curve_0,LaneKeeping,-0.0554,0.1813,11.1111,0.0,,
16.76,stanley_40,lka_test,106.5723,135.9936,11.1111,curve_0,LaneKeeping,-0.0035,1.7711,11.1111,0.0,,
16.78,stanley_40,lka_test,106.788,136.0469,11.1111,curve_0,LaneKeeping,-0.0098,1.6232,11.1111,0.0,,
16.8,stanley_40,lka_test,107.0039,136.0996,11.1111,curve_0,LaneKeeping,-0.0156,1.4838,11.1111,0.0,,
